state,is_state,name,date,label,count
UT,TRUE,Utah,2017-04-01,"Opioids (T40.0-T40.4,T40.6)",449
UT,TRUE,Utah,2017-05-01,"Opioids (T40.0-T40.4,T40.6)",437
UT,TRUE,Utah,2017-06-01,"Opioids (T40.0-T40.4,T40.6)",435
UT,TRUE,Utah,2017-07-01,"Opioids (T40.0-T40.4,T40.6)",437
UT,TRUE,Utah,2017-08-01,"Opioids (T40.0-T40.4,T40.6)",428
UT,TRUE,Utah,2017-09-01,"Opioids (T40.0-T40.4,T40.6)",430
UT,TRUE,Utah,2017-10-01,"Opioids (T40.0-T40.4,T40.6)",428
UT,TRUE,Utah,2015-01-01,Percent with drugs specified,98.3844911147
UT,TRUE,Utah,2015-02-01,Percent with drugs specified,98.3498349835
UT,TRUE,Utah,2015-03-01,Percent with drugs specified,98.1848184818
UT,TRUE,Utah,2015-04-01,Percent with drugs specified,98.0456026059
UT,TRUE,Utah,2015-05-01,Percent with drugs specified,97.8297161937
UT,TRUE,Utah,2015-06-01,Percent with drugs specified,97.6782752902
UT,TRUE,Utah,2015-07-01,Percent with drugs specified,97.6510067114
UT,TRUE,Utah,2015-08-01,Percent with drugs specified,97.6935749588
UT,TRUE,Utah,2015-09-01,Percent with drugs specified,97.9099678457
UT,TRUE,Utah,2015-10-01,Percent with drugs specified,97.7099236641
UT,TRUE,Utah,2015-11-01,Percent with drugs specified,98.1735159817
UT,TRUE,Utah,2015-12-01,Percent with drugs specified,97.842835131
UT,TRUE,Utah,2016-01-01,Percent with drugs specified,97.7678571429
UT,TRUE,Utah,2016-02-01,Percent with drugs specified,97.5326560232
UT,TRUE,Utah,2016-03-01,Percent with drugs specified,96.4788732394
UT,TRUE,Utah,2016-04-01,Percent with drugs specified,96.0396039604
UT,TRUE,Utah,2016-05-01,Percent with drugs specified,95.9497206704
UT,TRUE,Utah,2016-06-01,Percent with drugs specified,95.7983193277
UT,TRUE,Utah,2016-07-01,Percent with drugs specified,95.9440559441
UT,TRUE,Utah,2016-08-01,Percent with drugs specified,95.8158995816
UT,TRUE,Utah,2016-09-01,Percent with drugs specified,95.2449567723
UT,TRUE,Utah,2016-10-01,Percent with drugs specified,95.3079178886
UT,TRUE,Utah,2016-11-01,Percent with drugs specified,95.2023988006
UT,TRUE,Utah,2016-12-01,Percent with drugs specified,94.9230769231
UT,TRUE,Utah,2017-01-01,Percent with drugs specified,94.53125
UT,TRUE,Utah,2017-02-01,Percent with drugs specified,94.7040498442
UT,TRUE,Utah,2017-03-01,Percent with drugs specified,95.3225806452
UT,TRUE,Utah,2017-04-01,Percent with drugs specified,95.9546925566
UT,TRUE,Utah,2017-05-01,Percent with drugs specified,96.3993453355
UT,TRUE,Utah,2017-06-01,Percent with drugs specified,96.568627451
UT,TRUE,Utah,2017-07-01,Percent with drugs specified,96.5964343598
UT,TRUE,Utah,2017-08-01,Percent with drugs specified,96.7320261438
UT,TRUE,Utah,2017-09-01,Percent with drugs specified,97.2312703583
UT,TRUE,Utah,2017-10-01,Percent with drugs specified,97.3684210526
UT,TRUE,Utah,2015-01-01,Psychostimulants with abuse potential (T43.6),109
UT,TRUE,Utah,2015-02-01,Psychostimulants with abuse potential (T43.6),111
UT,TRUE,Utah,2015-03-01,Psychostimulants with abuse potential (T43.6),117
UT,TRUE,Utah,2015-04-01,Psychostimulants with abuse potential (T43.6),119
UT,TRUE,Utah,2015-05-01,Psychostimulants with abuse potential (T43.6),115
UT,TRUE,Utah,2015-06-01,Psychostimulants with abuse potential (T43.6),120
UT,TRUE,Utah,2015-07-01,Psychostimulants with abuse potential (T43.6),115
UT,TRUE,Utah,2015-08-01,Psychostimulants with abuse potential (T43.6),120
UT,TRUE,Utah,2015-09-01,Psychostimulants with abuse potential (T43.6),131
UT,TRUE,Utah,2015-10-01,Psychostimulants with abuse potential (T43.6),147
UT,TRUE,Utah,2015-11-01,Psychostimulants with abuse potential (T43.6),155
UT,TRUE,Utah,2015-12-01,Psychostimulants with abuse potential (T43.6),149
UT,TRUE,Utah,2016-01-01,Psychostimulants with abuse potential (T43.6),153
UT,TRUE,Utah,2016-02-01,Psychostimulants with abuse potential (T43.6),158
UT,TRUE,Utah,2016-03-01,Psychostimulants with abuse potential (T43.6),160
UT,TRUE,Utah,2016-04-01,Psychostimulants with abuse potential (T43.6),163
UT,TRUE,Utah,2016-05-01,Psychostimulants with abuse potential (T43.6),167
UT,TRUE,Utah,2016-06-01,Psychostimulants with abuse potential (T43.6),164
UT,TRUE,Utah,2016-07-01,Psychostimulants with abuse potential (T43.6),166
UT,TRUE,Utah,2016-08-01,Psychostimulants with abuse potential (T43.6),167
UT,TRUE,Utah,2016-09-01,Psychostimulants with abuse potential (T43.6),159
UT,TRUE,Utah,2016-10-01,Psychostimulants with abuse potential (T43.6),152
UT,TRUE,Utah,2016-11-01,Psychostimulants with abuse potential (T43.6),147
UT,TRUE,Utah,2016-12-01,Psychostimulants with abuse potential (T43.6),147
UT,TRUE,Utah,2017-01-01,Psychostimulants with abuse potential (T43.6),146
UT,TRUE,Utah,2017-02-01,Psychostimulants with abuse potential (T43.6),147
UT,TRUE,Utah,2017-03-01,Psychostimulants with abuse potential (T43.6),146
UT,TRUE,Utah,2017-04-01,Psychostimulants with abuse potential (T43.6),151
UT,TRUE,Utah,2017-05-01,Psychostimulants with abuse potential (T43.6),160
UT,TRUE,Utah,2017-06-01,Psychostimulants with abuse potential (T43.6),166
UT,TRUE,Utah,2017-07-01,Psychostimulants with abuse potential (T43.6),167
UT,TRUE,Utah,2017-08-01,Psychostimulants with abuse potential (T43.6),167
UT,TRUE,Utah,2017-09-01,Psychostimulants with abuse potential (T43.6),172
UT,TRUE,Utah,2017-10-01,Psychostimulants with abuse potential (T43.6),171
UT,TRUE,Utah,2015-01-01,"Synthetic opioids, excl. methadone (T40.4)",68
UT,TRUE,Utah,2015-02-01,"Synthetic opioids, excl. methadone (T40.4)",62
UT,TRUE,Utah,2015-03-01,"Synthetic opioids, excl. methadone (T40.4)",58
UT,TRUE,Utah,2015-04-01,"Synthetic opioids, excl. methadone (T40.4)",62
UT,TRUE,Utah,2015-05-01,"Synthetic opioids, excl. methadone (T40.4)",66
UT,TRUE,Utah,2015-06-01,"Synthetic opioids, excl. methadone (T40.4)",63
UT,TRUE,Utah,2015-07-01,"Synthetic opioids, excl. methadone (T40.4)",62
UT,TRUE,Utah,2015-08-01,"Synthetic opioids, excl. methadone (T40.4)",61
UT,TRUE,Utah,2015-09-01,"Synthetic opioids, excl. methadone (T40.4)",67
UT,TRUE,Utah,2015-10-01,"Synthetic opioids, excl. methadone (T40.4)",70
UT,TRUE,Utah,2015-11-01,"Synthetic opioids, excl. methadone (T40.4)",67
UT,TRUE,Utah,2015-12-01,"Synthetic opioids, excl. methadone (T40.4)",63
UT,TRUE,Utah,2016-01-01,"Synthetic opioids, excl. methadone (T40.4)",72
UT,TRUE,Utah,2016-02-01,"Synthetic opioids, excl. methadone (T40.4)",78
UT,TRUE,Utah,2016-03-01,"Synthetic opioids, excl. methadone (T40.4)",79
UT,TRUE,Utah,2016-04-01,"Synthetic opioids, excl. methadone (T40.4)",76
UT,TRUE,Utah,2016-05-01,"Synthetic opioids, excl. methadone (T40.4)",78
UT,TRUE,Utah,2016-06-01,"Synthetic opioids, excl. methadone (T40.4)",89
UT,TRUE,Utah,2016-07-01,"Synthetic opioids, excl. methadone (T40.4)",88
UT,TRUE,Utah,2016-08-01,"Synthetic opioids, excl. methadone (T40.4)",88
UT,TRUE,Utah,2016-09-01,"Synthetic opioids, excl. methadone (T40.4)",85
UT,TRUE,Utah,2016-10-01,"Synthetic opioids, excl. methadone (T40.4)",80
UT,TRUE,Utah,2016-11-01,"Synthetic opioids, excl. methadone (T40.4)",80
UT,TRUE,Utah,2016-12-01,"Synthetic opioids, excl. methadone (T40.4)",77
UT,TRUE,Utah,2017-01-01,"Synthetic opioids, excl. methadone (T40.4)",78
UT,TRUE,Utah,2017-02-01,"Synthetic opioids, excl. methadone (T40.4)",78
UT,TRUE,Utah,2017-03-01,"Synthetic opioids, excl. methadone (T40.4)",82
UT,TRUE,Utah,2017-04-01,"Synthetic opioids, excl. methadone (T40.4)",82
UT,TRUE,Utah,2017-05-01,"Synthetic opioids, excl. methadone (T40.4)",81
UT,TRUE,Utah,2017-06-01,"Synthetic opioids, excl. methadone (T40.4)",76
UT,TRUE,Utah,2017-07-01,"Synthetic opioids, excl. methadone (T40.4)",77
UT,TRUE,Utah,2017-08-01,"Synthetic opioids, excl. methadone (T40.4)",80
UT,TRUE,Utah,2017-09-01,"Synthetic opioids, excl. methadone (T40.4)",78
UT,TRUE,Utah,2017-10-01,"Synthetic opioids, excl. methadone (T40.4)",82
VT,TRUE,Vermont,2015-01-01,Cocaine (T40.5),11
VT,TRUE,Vermont,2015-02-01,Cocaine (T40.5),10
VT,TRUE,Vermont,2015-03-01,Cocaine (T40.5),9
VT,TRUE,Vermont,2015-04-01,Cocaine (T40.5),9
VT,TRUE,Vermont,2015-05-01,Cocaine (T40.5),11
VT,TRUE,Vermont,2015-06-01,Cocaine (T40.5),12
VT,TRUE,Vermont,2015-07-01,Cocaine (T40.5),12
VT,TRUE,Vermont,2015-08-01,Cocaine (T40.5),13
VT,TRUE,Vermont,2015-09-01,Cocaine (T40.5),14
VT,TRUE,Vermont,2015-10-01,Cocaine (T40.5),11
VT,TRUE,Vermont,2015-11-01,Cocaine (T40.5),13
VT,TRUE,Vermont,2015-12-01,Cocaine (T40.5),12
VT,TRUE,Vermont,2016-01-01,Cocaine (T40.5),12
VT,TRUE,Vermont,2016-02-01,Cocaine (T40.5),13
VT,TRUE,Vermont,2016-03-01,Cocaine (T40.5),12
VT,TRUE,Vermont,2016-04-01,Cocaine (T40.5),15
VT,TRUE,Vermont,2016-05-01,Cocaine (T40.5),15
VT,TRUE,Vermont,2016-06-01,Cocaine (T40.5),15
VT,TRUE,Vermont,2016-07-01,Cocaine (T40.5),14
VT,TRUE,Vermont,2016-08-01,Cocaine (T40.5),18
VT,TRUE,Vermont,2016-09-01,Cocaine (T40.5),22
VT,TRUE,Vermont,2016-10-01,Cocaine (T40.5),25
VT,TRUE,Vermont,2016-11-01,Cocaine (T40.5),23
VT,TRUE,Vermont,2016-12-01,Cocaine (T40.5),22
VT,TRUE,Vermont,2017-01-01,Cocaine (T40.5),25
VT,TRUE,Vermont,2017-02-01,Cocaine (T40.5),24
VT,TRUE,Vermont,2017-03-01,Cocaine (T40.5),28
VT,TRUE,Vermont,2017-04-01,Cocaine (T40.5),30
VT,TRUE,Vermont,2017-05-01,Cocaine (T40.5),29
VT,TRUE,Vermont,2017-06-01,Cocaine (T40.5),31
VT,TRUE,Vermont,2017-07-01,Cocaine (T40.5),35
VT,TRUE,Vermont,2017-08-01,Cocaine (T40.5),33
VT,TRUE,Vermont,2017-09-01,Cocaine (T40.5),29
VT,TRUE,Vermont,2017-10-01,Cocaine (T40.5),28
VT,TRUE,Vermont,2015-01-01,Heroin (T40.1),31
VT,TRUE,Vermont,2015-02-01,Heroin (T40.1),27
VT,TRUE,Vermont,2015-03-01,Heroin (T40.1),29
VT,TRUE,Vermont,2015-04-01,Heroin (T40.1),31
VT,TRUE,Vermont,2015-05-01,Heroin (T40.1),32
VT,TRUE,Vermont,2015-06-01,Heroin (T40.1),31
VT,TRUE,Vermont,2015-07-01,Heroin (T40.1),33
VT,TRUE,Vermont,2015-08-01,Heroin (T40.1),35
VT,TRUE,Vermont,2015-09-01,Heroin (T40.1),35
VT,TRUE,Vermont,2015-10-01,Heroin (T40.1),31
VT,TRUE,Vermont,2015-11-01,Heroin (T40.1),32
VT,TRUE,Vermont,2015-12-01,Heroin (T40.1),31
VT,TRUE,Vermont,2016-01-01,Heroin (T40.1),32
VT,TRUE,Vermont,2016-02-01,Heroin (T40.1),35
VT,TRUE,Vermont,2016-03-01,Heroin (T40.1),35
VT,TRUE,Vermont,2016-04-01,Heroin (T40.1),36
VT,TRUE,Vermont,2016-05-01,Heroin (T40.1),38
VT,TRUE,Vermont,2016-06-01,Heroin (T40.1),38
VT,TRUE,Vermont,2016-07-01,Heroin (T40.1),37
VT,TRUE,Vermont,2016-08-01,Heroin (T40.1),40
VT,TRUE,Vermont,2016-09-01,Heroin (T40.1),44
VT,TRUE,Vermont,2016-10-01,Heroin (T40.1),49
VT,TRUE,Vermont,2016-11-01,Heroin (T40.1),48
VT,TRUE,Vermont,2016-12-01,Heroin (T40.1),50
VT,TRUE,Vermont,2017-01-01,Heroin (T40.1),51
VT,TRUE,Vermont,2017-02-01,Heroin (T40.1),52
VT,TRUE,Vermont,2017-03-01,Heroin (T40.1),53
VT,TRUE,Vermont,2017-04-01,Heroin (T40.1),52
VT,TRUE,Vermont,2017-05-01,Heroin (T40.1),49
VT,TRUE,Vermont,2017-06-01,Heroin (T40.1),51
VT,TRUE,Vermont,2017-07-01,Heroin (T40.1),52
VT,TRUE,Vermont,2017-08-01,Heroin (T40.1),47
VT,TRUE,Vermont,2017-09-01,Heroin (T40.1),43
VT,TRUE,Vermont,2017-10-01,Heroin (T40.1),38
VT,TRUE,Vermont,2015-01-01,Methadone (T40.3),4
VT,TRUE,Vermont,2015-02-01,Methadone (T40.3),5
VT,TRUE,Vermont,2015-03-01,Methadone (T40.3),5
VT,TRUE,Vermont,2015-04-01,Methadone (T40.3),7
VT,TRUE,Vermont,2015-05-01,Methadone (T40.3),9
VT,TRUE,Vermont,2015-06-01,Methadone (T40.3),9
VT,TRUE,Vermont,2015-07-01,Methadone (T40.3),9
VT,TRUE,Vermont,2015-08-01,Methadone (T40.3),9
VT,TRUE,Vermont,2015-09-01,Methadone (T40.3),9
VT,TRUE,Vermont,2015-10-01,Methadone (T40.3),8
VT,TRUE,Vermont,2015-11-01,Methadone (T40.3),7
VT,TRUE,Vermont,2015-12-01,Methadone (T40.3),8
VT,TRUE,Vermont,2016-01-01,Methadone (T40.3),9
VT,TRUE,Vermont,2016-02-01,Methadone (T40.3),9
VT,TRUE,Vermont,2016-03-01,Methadone (T40.3),10
VT,TRUE,Vermont,2016-04-01,Methadone (T40.3),10
VT,TRUE,Vermont,2016-05-01,Methadone (T40.3),8
VT,TRUE,Vermont,2016-06-01,Methadone (T40.3),9
VT,TRUE,Vermont,2016-07-01,Methadone (T40.3),9
VT,TRUE,Vermont,2016-08-01,Methadone (T40.3),10
VT,TRUE,Vermont,2016-09-01,Methadone (T40.3),10
VT,TRUE,Vermont,2016-10-01,Methadone (T40.3),13
VT,TRUE,Vermont,2016-11-01,Methadone (T40.3),13
VT,TRUE,Vermont,2016-12-01,Methadone (T40.3),12
VT,TRUE,Vermont,2017-01-01,Methadone (T40.3),12
VT,TRUE,Vermont,2017-02-01,Methadone (T40.3),13
VT,TRUE,Vermont,2017-03-01,Methadone (T40.3),14
VT,TRUE,Vermont,2017-04-01,Methadone (T40.3),13
VT,TRUE,Vermont,2017-05-01,Methadone (T40.3),13
VT,TRUE,Vermont,2017-06-01,Methadone (T40.3),12
VT,TRUE,Vermont,2017-07-01,Methadone (T40.3),13
VT,TRUE,Vermont,2017-08-01,Methadone (T40.3),13
VT,TRUE,Vermont,2017-09-01,Methadone (T40.3),14
VT,TRUE,Vermont,2017-10-01,Methadone (T40.3),12
VT,TRUE,Vermont,2015-01-01,Natural & semi-synthetic opioids (T40.2),18
VT,TRUE,Vermont,2015-02-01,Natural & semi-synthetic opioids (T40.2),20
VT,TRUE,Vermont,2015-03-01,Natural & semi-synthetic opioids (T40.2),22
VT,TRUE,Vermont,2015-04-01,Natural & semi-synthetic opioids (T40.2),21
VT,TRUE,Vermont,2015-05-01,Natural & semi-synthetic opioids (T40.2),21
VT,TRUE,Vermont,2015-06-01,Natural & semi-synthetic opioids (T40.2),22
VT,TRUE,Vermont,2015-07-01,Natural & semi-synthetic opioids (T40.2),24
VT,TRUE,Vermont,2015-08-01,Natural & semi-synthetic opioids (T40.2),23
VT,TRUE,Vermont,2015-09-01,Natural & semi-synthetic opioids (T40.2),24
VT,TRUE,Vermont,2015-10-01,Natural & semi-synthetic opioids (T40.2),24
VT,TRUE,Vermont,2015-11-01,Natural & semi-synthetic opioids (T40.2),25
VT,TRUE,Vermont,2015-12-01,Natural & semi-synthetic opioids (T40.2),23
VT,TRUE,Vermont,2016-01-01,Natural & semi-synthetic opioids (T40.2),24
VT,TRUE,Vermont,2016-02-01,Natural & semi-synthetic opioids (T40.2),25
VT,TRUE,Vermont,2016-03-01,Natural & semi-synthetic opioids (T40.2),23
VT,TRUE,Vermont,2016-04-01,Natural & semi-synthetic opioids (T40.2),23
VT,TRUE,Vermont,2016-05-01,Natural & semi-synthetic opioids (T40.2),24
VT,TRUE,Vermont,2016-06-01,Natural & semi-synthetic opioids (T40.2),24
VT,TRUE,Vermont,2016-07-01,Natural & semi-synthetic opioids (T40.2),23
VT,TRUE,Vermont,2016-08-01,Natural & semi-synthetic opioids (T40.2),27
VT,TRUE,Vermont,2016-09-01,Natural & semi-synthetic opioids (T40.2),25
VT,TRUE,Vermont,2016-10-01,Natural & semi-synthetic opioids (T40.2),24
VT,TRUE,Vermont,2016-11-01,Natural & semi-synthetic opioids (T40.2),23
VT,TRUE,Vermont,2016-12-01,Natural & semi-synthetic opioids (T40.2),24
VT,TRUE,Vermont,2017-01-01,Natural & semi-synthetic opioids (T40.2),22
VT,TRUE,Vermont,2017-02-01,Natural & semi-synthetic opioids (T40.2),22
VT,TRUE,Vermont,2017-03-01,Natural & semi-synthetic opioids (T40.2),26
VT,TRUE,Vermont,2017-04-01,Natural & semi-synthetic opioids (T40.2),26
VT,TRUE,Vermont,2017-05-01,Natural & semi-synthetic opioids (T40.2),24
VT,TRUE,Vermont,2017-06-01,Natural & semi-synthetic opioids (T40.2),24
VT,TRUE,Vermont,2017-07-01,Natural & semi-synthetic opioids (T40.2),27
VT,TRUE,Vermont,2017-08-01,Natural & semi-synthetic opioids (T40.2),23
VT,TRUE,Vermont,2017-09-01,Natural & semi-synthetic opioids (T40.2),24
VT,TRUE,Vermont,2017-10-01,Natural & semi-synthetic opioids (T40.2),25
VT,TRUE,Vermont,2015-01-01,Number of Deaths,5573
VT,TRUE,Vermont,2015-02-01,Number of Deaths,5639
VT,TRUE,Vermont,2015-03-01,Number of Deaths,5683
VT,TRUE,Vermont,2015-04-01,Number of Deaths,5776
VT,TRUE,Vermont,2015-05-01,Number of Deaths,5799
VT,TRUE,Vermont,2015-06-01,Number of Deaths,5819
VT,TRUE,Vermont,2015-07-01,Number of Deaths,5816
VT,TRUE,Vermont,2015-08-01,Number of Deaths,5793
VT,TRUE,Vermont,2015-09-01,Number of Deaths,5748
VT,TRUE,Vermont,2015-10-01,Number of Deaths,5711
VT,TRUE,Vermont,2015-11-01,Number of Deaths,5737
VT,TRUE,Vermont,2015-12-01,Number of Deaths,5770
VT,TRUE,Vermont,2016-01-01,Number of Deaths,5734
VT,TRUE,Vermont,2016-02-01,Number of Deaths,5710
VT,TRUE,Vermont,2016-03-01,Number of Deaths,5729
VT,TRUE,Vermont,2016-04-01,Number of Deaths,5666
VT,TRUE,Vermont,2016-05-01,Number of Deaths,5671
VT,TRUE,Vermont,2016-06-01,Number of Deaths,5670
VT,TRUE,Vermont,2016-07-01,Number of Deaths,5715
VT,TRUE,Vermont,2016-08-01,Number of Deaths,5728
VT,TRUE,Vermont,2016-09-01,Number of Deaths,5754
VT,TRUE,Vermont,2016-10-01,Number of Deaths,5775
VT,TRUE,Vermont,2016-11-01,Number of Deaths,5749
VT,TRUE,Vermont,2016-12-01,Number of Deaths,5787
VT,TRUE,Vermont,2017-01-01,Number of Deaths,5821
VT,TRUE,Vermont,2017-02-01,Number of Deaths,5799
VT,TRUE,Vermont,2017-03-01,Number of Deaths,5792
VT,TRUE,Vermont,2017-04-01,Number of Deaths,5838
VT,TRUE,Vermont,2017-05-01,Number of Deaths,5815
VT,TRUE,Vermont,2017-06-01,Number of Deaths,5811
VT,TRUE,Vermont,2017-07-01,Number of Deaths,5781
VT,TRUE,Vermont,2017-08-01,Number of Deaths,5780
VT,TRUE,Vermont,2017-09-01,Number of Deaths,5774
VT,TRUE,Vermont,2017-10-01,Number of Deaths,5763
VT,TRUE,Vermont,2015-01-01,Number of Drug Overdose Deaths,76
VT,TRUE,Vermont,2015-02-01,Number of Drug Overdose Deaths,77
VT,TRUE,Vermont,2015-03-01,Number of Drug Overdose Deaths,82
VT,TRUE,Vermont,2015-04-01,Number of Drug Overdose Deaths,85
VT,TRUE,Vermont,2015-05-01,Number of Drug Overdose Deaths,91
VT,TRUE,Vermont,2015-06-01,Number of Drug Overdose Deaths,94
VT,TRUE,Vermont,2015-07-01,Number of Drug Overdose Deaths,95
VT,TRUE,Vermont,2015-08-01,Number of Drug Overdose Deaths,100
VT,TRUE,Vermont,2015-09-01,Number of Drug Overdose Deaths,100
VT,TRUE,Vermont,2015-10-01,Number of Drug Overdose Deaths,96
VT,TRUE,Vermont,2015-11-01,Number of Drug Overdose Deaths,99
VT,TRUE,Vermont,2015-12-01,Number of Drug Overdose Deaths,99
VT,TRUE,Vermont,2016-01-01,Number of Drug Overdose Deaths,100
VT,TRUE,Vermont,2016-02-01,Number of Drug Overdose Deaths,105
VT,TRUE,Vermont,2016-03-01,Number of Drug Overdose Deaths,104
VT,TRUE,Vermont,2016-04-01,Number of Drug Overdose Deaths,107
VT,TRUE,Vermont,2016-05-01,Number of Drug Overdose Deaths,104
VT,TRUE,Vermont,2016-06-01,Number of Drug Overdose Deaths,107
VT,TRUE,Vermont,2016-07-01,Number of Drug Overdose Deaths,110
VT,TRUE,Vermont,2016-08-01,Number of Drug Overdose Deaths,115
VT,TRUE,Vermont,2016-09-01,Number of Drug Overdose Deaths,118
VT,TRUE,Vermont,2016-10-01,Number of Drug Overdose Deaths,129
VT,TRUE,Vermont,2016-11-01,Number of Drug Overdose Deaths,128
VT,TRUE,Vermont,2016-12-01,Number of Drug Overdose Deaths,136
VT,TRUE,Vermont,2017-01-01,Number of Drug Overdose Deaths,137
VT,TRUE,Vermont,2017-02-01,Number of Drug Overdose Deaths,139
VT,TRUE,Vermont,2017-03-01,Number of Drug Overdose Deaths,143
VT,TRUE,Vermont,2017-04-01,Number of Drug Overdose Deaths,143
VT,TRUE,Vermont,2017-05-01,Number of Drug Overdose Deaths,140
VT,TRUE,Vermont,2017-06-01,Number of Drug Overdose Deaths,137
VT,TRUE,Vermont,2017-07-01,Number of Drug Overdose Deaths,140
VT,TRUE,Vermont,2017-08-01,Number of Drug Overdose Deaths,131
VT,TRUE,Vermont,2017-09-01,Number of Drug Overdose Deaths,129
VT,TRUE,Vermont,2017-10-01,Number of Drug Overdose Deaths,125
VT,TRUE,Vermont,2015-01-01,"Opioids (T40.0-T40.4,T40.6)",58
VT,TRUE,Vermont,2015-02-01,"Opioids (T40.0-T40.4,T40.6)",58
VT,TRUE,Vermont,2015-03-01,"Opioids (T40.0-T40.4,T40.6)",62
VT,TRUE,Vermont,2015-04-01,"Opioids (T40.0-T40.4,T40.6)",66
VT,TRUE,Vermont,2015-05-01,"Opioids (T40.0-T40.4,T40.6)",70
VT,TRUE,Vermont,2015-06-01,"Opioids (T40.0-T40.4,T40.6)",72
VT,TRUE,Vermont,2015-07-01,"Opioids (T40.0-T40.4,T40.6)",74
VT,TRUE,Vermont,2015-08-01,"Opioids (T40.0-T40.4,T40.6)",80
VT,TRUE,Vermont,2015-09-01,"Opioids (T40.0-T40.4,T40.6)",79
VT,TRUE,Vermont,2015-10-01,"Opioids (T40.0-T40.4,T40.6)",76
VT,TRUE,Vermont,2015-11-01,"Opioids (T40.0-T40.4,T40.6)",79
VT,TRUE,Vermont,2015-12-01,"Opioids (T40.0-T40.4,T40.6)",77
VT,TRUE,Vermont,2016-01-01,"Opioids (T40.0-T40.4,T40.6)",79
VT,TRUE,Vermont,2016-02-01,"Opioids (T40.0-T40.4,T40.6)",83
VT,TRUE,Vermont,2016-03-01,"Opioids (T40.0-T40.4,T40.6)",84
VT,TRUE,Vermont,2016-04-01,"Opioids (T40.0-T40.4,T40.6)",84
VT,TRUE,Vermont,2016-05-01,"Opioids (T40.0-T40.4,T40.6)",83
VT,TRUE,Vermont,2016-06-01,"Opioids (T40.0-T40.4,T40.6)",84
VT,TRUE,Vermont,2016-07-01,"Opioids (T40.0-T40.4,T40.6)",87
VT,TRUE,Vermont,2016-08-01,"Opioids (T40.0-T40.4,T40.6)",91
VT,TRUE,Vermont,2016-09-01,"Opioids (T40.0-T40.4,T40.6)",94
VT,TRUE,Vermont,2016-10-01,"Opioids (T40.0-T40.4,T40.6)",102
VT,TRUE,Vermont,2016-11-01,"Opioids (T40.0-T40.4,T40.6)",100
VT,TRUE,Vermont,2016-12-01,"Opioids (T40.0-T40.4,T40.6)",107
VT,TRUE,Vermont,2017-01-01,"Opioids (T40.0-T40.4,T40.6)",109
VT,TRUE,Vermont,2017-02-01,"Opioids (T40.0-T40.4,T40.6)",110
VT,TRUE,Vermont,2017-03-01,"Opioids (T40.0-T40.4,T40.6)",114
VT,TRUE,Vermont,2017-04-01,"Opioids (T40.0-T40.4,T40.6)",115
VT,TRUE,Vermont,2017-05-01,"Opioids (T40.0-T40.4,T40.6)",112
VT,TRUE,Vermont,2017-06-01,"Opioids (T40.0-T40.4,T40.6)",112
VT,TRUE,Vermont,2017-07-01,"Opioids (T40.0-T40.4,T40.6)",116
VT,TRUE,Vermont,2017-08-01,"Opioids (T40.0-T40.4,T40.6)",109
VT,TRUE,Vermont,2017-09-01,"Opioids (T40.0-T40.4,T40.6)",106
VT,TRUE,Vermont,2017-10-01,"Opioids (T40.0-T40.4,T40.6)",104
VT,TRUE,Vermont,2015-01-01,Percent with drugs specified,100
VT,TRUE,Vermont,2015-02-01,Percent with drugs specified,100
VT,TRUE,Vermont,2015-03-01,Percent with drugs specified,98.7804878049
VT,TRUE,Vermont,2015-04-01,Percent with drugs specified,98.8235294118
VT,TRUE,Vermont,2015-05-01,Percent with drugs specified,98.9010989011
VT,TRUE,Vermont,2015-06-01,Percent with drugs specified,98.9361702128
VT,TRUE,Vermont,2015-07-01,Percent with drugs specified,97.8947368421
VT,TRUE,Vermont,2015-08-01,Percent with drugs specified,98
VT,TRUE,Vermont,2015-09-01,Percent with drugs specified,98
VT,TRUE,Vermont,2015-10-01,Percent with drugs specified,97.9166666667
VT,TRUE,Vermont,2015-11-01,Percent with drugs specified,97.9797979798
VT,TRUE,Vermont,2015-12-01,Percent with drugs specified,97.9797979798
VT,TRUE,Vermont,2016-01-01,Percent with drugs specified,97
VT,TRUE,Vermont,2016-02-01,Percent with drugs specified,97.1428571429
VT,TRUE,Vermont,2016-03-01,Percent with drugs specified,97.1153846154
VT,TRUE,Vermont,2016-04-01,Percent with drugs specified,97.1962616822
VT,TRUE,Vermont,2016-05-01,Percent with drugs specified,97.1153846154
VT,TRUE,Vermont,2016-06-01,Percent with drugs specified,97.1962616822
VT,TRUE,Vermont,2016-07-01,Percent with drugs specified,98.1818181818
VT,TRUE,Vermont,2016-08-01,Percent with drugs specified,98.2608695652
VT,TRUE,Vermont,2016-09-01,Percent with drugs specified,98.3050847458
VT,TRUE,Vermont,2016-10-01,Percent with drugs specified,98.4496124031
VT,TRUE,Vermont,2016-11-01,Percent with drugs specified,97.65625
VT,TRUE,Vermont,2016-12-01,Percent with drugs specified,97.7941176471
VT,TRUE,Vermont,2017-01-01,Percent with drugs specified,98.5401459854
VT,TRUE,Vermont,2017-02-01,Percent with drugs specified,98.5611510791
VT,TRUE,Vermont,2017-03-01,Percent with drugs specified,99.3006993007
VT,TRUE,Vermont,2017-04-01,Percent with drugs specified,99.3006993007
VT,TRUE,Vermont,2017-05-01,Percent with drugs specified,99.2857142857
